Name,Age,WCA ID,Solve 1,Solve 2,Solve 3,Best,Average,Link,Comment
Marius Rombout Ferreira van Riemsdijk,40+,2014RIEM01,31,27,28,27,28.67,https://www.facebook.com/events/386360253828261/permalink/391252863339000,
Richard Taylor,50+,2015TAYL04,33,48,49,33,43.33,https://www.facebook.com/events/386360253828261/permalink/391227136674906,
