Name,Age,WCA ID,Solve 1,Solve 2,Solve 3,Best,Average,Link,Comment
Shawn Boucké,<40,2016BOUC01,29,30,28,28,29.00,https://www.facebook.com/events/2431599283867344/permalink/2432421653785107,
Richard Taylor,50+,2015TAYL04,28,34,30,28,30.67,https://www.facebook.com/events/2431599283867344/permalink/2434246370269302,
Marius Rombout Ferreira van Riemsdijk,40+,2014RIEM01,31,35,43,31,36.33,https://www.facebook.com/events/2431599283867344/permalink/2432465470447392,
Kristina Lim,50+,2022LIMK02,35,43,50,35,42.67,https://www.facebook.com/events/2431599283867344/permalink/2433750853652187,
Shen Flindell,50+,2023FLIN02,37,38,DNF,37,DNF,https://www.facebook.com/events/2431599283867344/permalink/2439404639753475,
