Name,Age,WCA ID,Solve 1,Solve 2,Solve 3,Best,Average,Link,Comment
David Roche,50+,2014ROCH07,32,32,27,27,30.33,https://www.facebook.com/events/3238372606482352/permalink/3242299289423017,
Marius Rombout Ferreira van Riemsdijk,40+,2014RIEM01,36,35,29,29,33.33,https://www.facebook.com/events/3238372606482352/permalink/3239464103039869,
Joey Day,40+,2022DAYJ01,69,62,DNF,62,DNF,https://www.facebook.com/events/3238372606482352/permalink/3242299289423017,
