Name,Age,WCA ID,Solve 1,Solve 2,Solve 3,Best,Average,Link,Comment
Chris Looney,<40,2022LOON02,4:11.34,4:02.08,3:53.46,3:53.46,4:02.29,https://www.facebook.com/chris.looney/videos/628611115373449,
Glyn Brown,40+,,4:49.66,4:05.23,3:55.34,3:55.34,4:16.74,https://www.facebook.com/events/450657513693488/permalink/456958953063344,
Daniel Houghton,40+,2016HOUG03,4:23.40,4:23.07,4:13.70,4:13.70,4:20.06,https://www.facebook.com/events/400132442274991/permalink/407229801565255,
