Name,Age,WCA ID,Solve 1,Solve 2,Solve 3,Solve 4,Solve 5,Best,Average,Link,Comment
Chris Looney,<40,2022LOON02,10.28,6.43,8.48,8.23,6.52,6.43,7.74,https://www.facebook.com/chris.looney/videos/3431841857092647,
Dan Smith,50+,2018SMIT42,10.44,13.59,13.50,10.43,11.91,10.43,11.95,https://www.facebook.com/events/622543946125717/permalink/627750292271749,
Mark Cordell,40+,2022CORD03,16.25,11.28,13.77,22.45,11.86,11.28,13.96,https://www.facebook.com/events/622543946125717/permalink/633493748364070,
Andrea Doerner,40+,2020DOER01,14.84,24.35,21.91,19.60,13.93,13.93,18.78,https://www.facebook.com/events/622543946125717/permalink/631252041921574,
Michael Amarello,50+,2022AMAR09,41.04,34.44,21.85,41.18,1:30.93,21.85,38.89,https://www.facebook.com/michael.amarello/videos/3371523806394638,
