Name,Age,WCA ID,Solve 1,Solve 2,Solve 3,Solve 4,Solve 5,Best,Average,Link,Comment
Michael Amarello,50+,2022AMAR09,23.60,20.28,18.24,19.69,18.71,18.24,19.56,https://www.facebook.com/michael.amarello/videos/1094397984610699,
Mickey Doyle,40+,2021DOYL02,33.17,31.53,37.38,27.70,33.02,27.70,32.57,https://www.facebook.com/events/622543946125717/permalink/629502892096489,
