Name,Age,WCA ID,Solve 1,Solve 2,Solve 3,Solve 4,Solve 5,Best,Average,Link,Comment
Dan Smith,50+,2018SMIT42,24.16,21.91,27.34,20.03,23.32,20.03,23.13,https://www.facebook.com/events/622543946125717/permalink/627750292271749,
Mickey Doyle,40+,2021DOYL02,44.50,34.80,32.10,44.55,43.23,32.10,40.84,https://www.facebook.com/events/622543946125717/permalink/628874098826035,
