Name,Age,WCA ID,Solve 1,Solve 2,Solve 3,Solve 4,Solve 5,Best,Average,Link,Comment
Lisa Kucala,60+,2019KUCA01,10.88,11.94,10.27,9.37,11.47,9.37,10.87,https://www.facebook.com/events/1452696462562084/permalink/1462676818230715,
Joe Kucala,60+,2022KUCA01,14.06,13.24,19.86,13.22,13.94,13.22,13.75,https://www.facebook.com/events/1452696462562084/permalink/1459674838530913,
J.M. Gerardo,50+,2022GERA05,15.70,18.29,19.13,DNF,18.25,15.70,18.56,https://www.facebook.com/events/1452696462562084/permalink/1462469328251464,
