Name,Age,WCA ID,Solve 1,Solve 2,Solve 3,Best,Average,Link,Comment
Glyn Brown,40+,2023BROW47,4:19.10,4:15.22,3:56.17,3:56.17,4:10.16,https://www.facebook.com/events/1048583683851881/permalink/1055818716461711,
Daniel Houghton,40+,2016HOUG03,4:45.65,4:20.60,4:40.99,4:20.60,4:35.75,https://www.facebook.com/events/1048583683851881/permalink/1053052890071627,
Shen Flindell,50+,2023FLIN02,4:56.25,4:33.81,4:44.77,4:33.81,4:44.94,https://www.facebook.com/events/1048583683851881/permalink/1053968933313356,
Lisa Kucala,60+,2019KUCA01,9:45.21,9:19.89,DNS,9:19.89,DNF,https://www.facebook.com/events/1048583683851881/permalink/1057865389590377,
