Name,Age,WCA ID,Solve 1 9,Solve 2 9,Solve 3 9,Solve 4 7,Solve 5 7,Best,Average,Link,Comment
Enrymar Cisneros,40+,2013CISN01,10.64,6.13,15.86,8.85,8.26,6.13,9.25,https://www.facebook.com/events/1373011727904885/permalink/1380799840459407,
Veronika Rose,40+,2024ROSE02,DNF,16.48,8.28,9.07,14.15,8.28,13.23,https://www.facebook.com/events/1373011727904885/permalink/1373691087836949,
