Name,Age,WCA ID,Solve 1 3,Solve 2 3,Solve 3 3,Solve 4 3,Solve 5 3,Best,Average,Link,Comment
Konsta Jukka,40+,2008JUKK01,40.02,1:31.59,53.11,43.13,45.49,40.02,47.24,https://www.facebook.com/events/734877172577076/permalink/743350015063125,
Enrymar Cisneros,40+,2013CISN01,59.44,47.09,53.34,58.08,52.82,47.09,54.75,https://www.facebook.com/events/734877172577076/permalink/741989161865877,
Daniel Houghton,40+,2016HOUG03,57.49,57.39,49.21,51.70,55.61,49.21,54.90,https://www.facebook.com/events/734877172577076/permalink/738657058865754,
Shen Flindell,50+,2023FLIN02,1:07.91,50.33,54.64,1:24.64,53.23,50.33,58.59,https://www.facebook.com/events/734877172577076/permalink/742408475157279,
