Name,Age,WCA ID,Solve 1 4,Solve 2 4,Solve 3 4,Solve 4 4,Solve 5 4,Best,Average,Link,Comment
Konsta Jukka,40+,2008JUKK01,1:31.39,1:43.46,1:25.17,2:03.33,1:35.57,1:25.17,1:36.81,https://www.facebook.com/events/734877172577076/permalink/743355771729216,
Daniel Houghton,40+,2016HOUG03,1:50.03,1:25.66,1:41.87,1:29.79,1:45.91,1:25.66,1:39.19,https://www.facebook.com/events/734877172577076/permalink/738657132199080,
Shen Flindell,50+,2023FLIN02,1:41.91,1:31.75,1:40.51,1:35.52,1:46.12,1:31.75,1:39.31,https://www.facebook.com/events/734877172577076/permalink/738993405498786,
Enrymar Cisneros,40+,2013CISN01,1:53.71,1:42.37,2:12.34,1:52.39,1:45.03,1:42.37,1:50.38,https://www.facebook.com/events/734877172577076/permalink/742006615197465,
