Name,Age,WCA ID,Solve 1 11,Solve 2 11,Solve 3 11,Solve 4 9,Solve 5 9,Best,Average,Link,Comment
Shen Flindell,50+,2023FLIN02,41.52,42.03,31.85,48.58,56.21,31.85,44.04,https://www.facebook.com/events/1373011727904885/permalink/1380276357178422,
Kristina Lim,50+,2022LIMK02,58.05,1:04.57,42.29,DNF,55.89,42.29,59.50,https://www.facebook.com/events/1373011727904885/permalink/1382417976964260,
