Name,Age,WCA ID,Solve 1,Solve 2,Solve 3,Best,Average,Link,Comment
Grzegorz Pacewicz,40+,,24,25,30,24,26.33,https://www.facebook.com/events/209362497846754/permalink/211521637630840,
Yi-Wei Chen,40+,,29,38,36,29,34.33,https://www.facebook.com/events/209362497846754/permalink/213929597390044,
Chris Thames,<40,2019THAM05,68,67,64,64,66.33,https://www.facebook.com/events/209362497846754/permalink/214053557377648,
Ed Connell,<40,2018CONN04,31,DNS,DNS,31,DNF,https://www.facebook.com/events/209362497846754/permalink/209797167803287,
