Name,Age,WCA ID,Solve 1,Solve 2,Solve 3,Best,Average,Link,Comment
Grzegorz Pacewicz,40+,,DNF,5:57.41,DNF,5:57.41,DNF,https://www.facebook.com/events/161657459452919/permalink/163552705930061,
Jae Park,50+,2015PARK24,7:05.96,DNS,DNS,7:05.96,DNF,https://www.facebook.com/events/161657459452919/permalink/170075535277778,1st Ufr wing buffer attempt
Anthony Rochester,40+,2019ROCH03,DNF,DNF,9:10.00,9:10.00,DNF,https://www.facebook.com/events/161657459452919/permalink/165908465694485,
Peter Andersson,50+,2013ANDE01,DNF,DNF,DNF,DNF,DNF,https://www.facebook.com/events/161657459452919/permalink/170060438612621,
