Name,Age,WCA ID,Solve 1 12,Solve 2 12,Solve 3 12,Solve 4 10,Solve 5 10,Best,Average,Link,Comment
Shen Flindell,50+,2023FLIN02,8.80,7.71,9.10,8.78,10.35,7.71,8.89,https://www.facebook.com/events/1580949403440851/permalink/1584396419762816,
Danielle Kay,40+,2023KAYD01,8.68,9.20,9.82,10.30,9.66,8.68,9.56,https://www.facebook.com/events/1580949403440851/permalink/1590637842472007,
Veronika Rose,40+,2024ROSE02,9.93,10.16,DNF,10.63,10.36,9.93,10.38,https://www.facebook.com/events/1580949403440851/permalink/1588177909384667,
Brad Deegan,40+,2023DEEG01,13.42,13.16,14.89,13.27,19.66,13.16,13.86,https://www.facebook.com/events/1580949403440851/permalink/1588712602664531,
