Name,Age,WCA ID,Solve 1 3,Solve 2 3,Solve 3 3,Solve 4 3,Solve 5 3,Best,Average,Link,Comment
Shen Flindell,50+,2023FLIN02,55.61,52.77,58.91,49.09,52.67,49.09,53.68,https://www.facebook.com/events/1022844740615113/permalink/1026325506933703,
Fred Johnson,<40,2006JOHN01,59.29,1:02.16,1:06.30,52.53,1:00.30,52.53,1:00.58,https://www.facebook.com/frederick.g.johnson/videos/2282399905907973,
Tim Shaw,50+,2023SHAW10,1:21.99,1:23.02,1:19.28,1:13.82,1:17.93,1:13.82,1:19.73,https://www.facebook.com/events/1022844740615113/permalink/1025838053649115,
Danielle Kay,40+,2023KAYD01,1:32.50,1:24.42,1:35.38,1:29.06,1:25.19,1:24.42,1:28.91,https://www.facebook.com/events/1022844740615113/permalink/1032469122986008,
Brad Deegan,40+,2023DEEG01,1:17.45,1:35.61,1:35.99,1:18.76,1:32.93,1:17.45,1:29.10,https://www.facebook.com/events/1022844740615113/permalink/1028266690072918,
Toby Chamberlain,50+,2022CHAM03,2:33.32,2:16.16,1:41.42,DNS,DNS,1:41.42,2:10.30,https://www.facebook.com/events/1022844740615113/permalink/1031473203085600,
