Name,Age,WCA ID,Solve 1 10,Solve 2 10,Solve 3 10,Solve 4 8,Solve 5 8,Best,Average,Link,Comment
Danielle Kay,40+,2023KAYD01,9.25,10.36,10.18,6.66,9.21,6.66,9.54,https://www.facebook.com/events/1580949403440851/permalink/1591429852392806,
Kevin Gray,50+,2022GRAY04,9.83,9.96,10.34,9.10,9.03,9.03,9.63,https://www.facebook.com/events/1580949403440851/permalink/1585004199702038,
Shen Flindell,50+,2023FLIN02,13.24,8.36,9.83,12.38,8.76,8.36,10.32,https://www.facebook.com/events/1580949403440851/permalink/1589432149259243,
Fred Johnson,<40,2006JOHN01,10.30,11.10,11.71,11.98,9.95,9.95,11.04,https://www.facebook.com/frederick.g.johnson/videos/1524656936098200,
Tim Shaw,50+,2023SHAW10,15.58,12.49,12.06,9.54,11.23,9.54,11.93,https://www.facebook.com/events/1580949403440851/permalink/1583331826535942,
Brad Deegan,40+,2023DEEG01,12.38,21.30,10.12,18.19,16.21,10.12,15.59,https://www.facebook.com/events/1580949403440851/permalink/1588715572664234,
