Name,Age,WCA ID,Solve 1 4,Solve 2 4,Solve 3 4,Solve 4 4,Solve 5 4,Best,Average,Link,Comment
Fred Johnson,<40,2006JOHN01,1:32.81,1:42.06,1:36.84,1:47.83,1:41.97,1:32.81,1:40.29,https://www.facebook.com/frederick.g.johnson/videos/1587409253076652,
Shen Flindell,50+,2023FLIN02,1:41.41,1:52.36,1:42.48,2:09.54,1:59.32,1:41.41,1:51.39,https://www.facebook.com/events/1022844740615113/permalink/1033054876260766,
Brad Deegan,40+,2023DEEG01,2:28.61,2:14.08,2:10.56,3:07.65,2:45.97,2:10.56,2:29.55,https://www.facebook.com/events/1022844740615113/permalink/1028291300070457,
Danielle Kay,40+,2023KAYD01,2:45.53,2:26.49,2:55.39,2:29.07,2:46.72,2:26.49,2:40.44,https://www.facebook.com/events/1022844740615113/permalink/1034196049479982,
