Name,Age,WCA ID,Solve 1 9,Solve 2 9,Solve 3 9,Solve 4 7,Solve 5 7,Best,Average,Link,Comment
Kevin Gray,50+,2022GRAY04,5.87,5.73,6.67,5.68,6.09,5.68,5.90,https://www.facebook.com/events/1580949403440851/permalink/1585021099700348,
Tim Shaw,50+,2023SHAW10,9.29,13.82,10.84,9.48,7.37,7.37,9.87,https://www.facebook.com/events/1580949403440851/permalink/1583328083202983,"I messed up the 3rd scramble - started inspection during it - so used an extra, hope this is ok"
Shen Flindell,50+,2023FLIN02,10.83,9.39,10.49,18.35,7.91,7.91,10.24,https://www.facebook.com/events/1580949403440851/permalink/1589452215923903,
Veronika Rose,40+,2024ROSE02,12.01,9.88,8.28,10.12,23.08,8.28,10.67,https://www.facebook.com/events/1580949403440851/permalink/1584308546438270,
Danielle Kay,40+,2023KAYD01,15.09,11.16,10.07,11.38,6.04,6.04,10.87,https://www.facebook.com/events/1580949403440851/permalink/1590632785805846,
