Name,Age,WCA ID,Solve 1,Solve 2,Solve 3,Best,Average,Link,Comment
Fumiki Koseki,40+,2005KOSE01,4:19.02,4:28.08,4:45.01,4:19.02,4:30.70,https://www.facebook.com/events/419241732746821/permalink/422689865735341,
Geoff Hartnell,40+,2017HART06,5:41.91,5:31.98,5:30.28,5:30.28,5:34.72,https://www.facebook.com/events/419241732746821/permalink/419387706065557,
Pete Lee,<40,2018LEEP04,6:21.98,6:40.84,6:16.13,6:16.13,6:26.32,https://www.facebook.com/events/419241732746821/permalink/419287159408945,
