Name,Age,WCA ID,Solve 1,Solve 2,Solve 3,Best,Average,Link,Comment
Jae Park,50+,2015PARK24,DNF,DNF,4:33.83,4:33.83,DNF,https://www.facebook.com/events/508664813631510/permalink/512024466628878,
Grzegorz Pacewicz,40+,2014PACE01,9:27.64,DNF,10:03.00,9:27.64,DNF,https://www.facebook.com/events/508664813631510/permalink/512418999922758,
