Name,Age,WCA ID,Solve 1,Solve 2,Solve 3,Best,Average,Link,Comment
Dan Smith,50+,2018SMIT42,51,58,52,51,53.67,https://www.facebook.com/events/1289578228502698/permalink/1298016164325571,
Marius Rombout Ferreira van Riemsdijk,40+,2014RIEM01,36,37,DNS,36,DNF,https://www.facebook.com/events/1289578228502698/permalink/1295928794534308,
Yi-Wei Chen,40+,,38,DNS,DNS,38,DNF,https://www.facebook.com/events/1289578228502698/permalink/1298793257581195,
