Name,Age,WCA ID,Solve 1,Solve 2,Solve 3,Best,Average,Link,Comment
Shen Flindell,50+,2023FLIN02,36,35,28,28,33.00,https://www.facebook.com/events/1323217359007367/permalink/1330108328318270,
Kristina Lim,50+,2022LIMK02,DNF,DNF,DNS,DNF,DNF,https://www.facebook.com/events/1323217359007367/permalink/1330779941584442,
