Name,Age,WCA ID,Solve 1,Solve 2,Solve 3,Best,Average,Link,Comment
Daniel Houghton,40+,2016HOUG03,4:12.96,4:40.78,4:19.68,4:12.96,4:24.47,https://www.facebook.com/events/1130545325035871/permalink/1134451167978620,
Shen Flindell,50+,2023FLIN02,4:31.49,4:29.64,4:19.82,4:19.82,4:26.98,https://www.facebook.com/745394767/videos/1151224613051965,
Glyn Brown,40+,2023BROW47,4:43.99,4:57.20,4:44.36,4:43.99,4:48.52,https://www.facebook.com/events/1130545325035871/permalink/1138417560915314,
Lisa Kucala,60+,2019KUCA01,10:26.00,DNS,DNS,10:26.00,DNF,https://www.facebook.com/events/1130545325035871/permalink/1139415974148806,
