Name,Age,WCA ID,Solve 1,Solve 2,Solve 3,Best,Average,Link,Comment
Geoff Hartnell,40+,2017HART06,4:49.30,5:17.66,5:27.39,4:49.30,5:11.45,https://www.facebook.com/events/1108693076205590/permalink/1116407045434193,
Enrymar Cisneros,<40,2013CISN01,5:20.25,5:39.98,5:09.66,5:09.66,5:23.30,https://www.facebook.com/events/1108693076205590/permalink/1117084018699829,
Pete Lee,<40,2018LEEP04,5:26.46,5:19.50,6:21.07,5:19.50,5:42.34,https://www.facebook.com/events/1108693076205590/permalink/1117610135313884,
JM Tambaoan,40+,,8:54.90,9:03.72,8:54.67,8:54.67,8:57.76,https://www.facebook.com/events/1108693076205590/permalink/1117526385322259,
