Name,Age,WCA ID,Solve 1 10,Solve 2 10,Solve 3 10,Solve 4 8,Solve 5 8,Best,Average,Link,Comment
Kristina Lim,50+,2022LIMK02,11.92,6.78,7.06,6.22,6.91,6.22,6.92,https://www.facebook.com/events/1512018320302405/permalink/1523033619200875,
Shen Flindell,50+,2023FLIN02,9.58,12.37,8.94,9.11,7.35,7.35,9.21,https://www.facebook.com/events/1512018320302405/permalink/1518880416282862,
Lino Nicola Grasso,40+,2023GRAS03,9.23,12.53,10.19,8.77,8.15,8.15,9.39,https://www.facebook.com/events/1512018320302405/permalink/1518499926320911,
Danielle Kay,40+,2023KAYD01,9.67,8.02,10.14,12.53,11.92,8.02,10.58,https://www.facebook.com/events/1512018320302405/permalink/1522994032538167,
