Name,Age,WCA ID,Solve 1 9,Solve 2 9,Solve 3 9,Solve 4 7,Solve 5 7,Best,Average,Link,Comment
Danielle Kay,40+,2023KAYD01,15.44,12.79,7.30,8.63,10.48,7.30,10.63,https://www.facebook.com/events/1512018320302405/permalink/1522270665943837,
Shen Flindell,50+,2023FLIN02,9.68,11.21,6.61,11.45,23.38,6.61,10.78,https://www.facebook.com/events/1512018320302405/permalink/1518091043028466,
Veronika Rose,40+,2024ROSE02,10.44,DNF,11.25,11.14,9.40,9.40,10.94,https://www.facebook.com/events/1512018320302405/permalink/1521862409317996,
