Name,Age,WCA ID,Solve 1,Solve 2,Solve 3,Best,Average,Link,Comment
Peter Andersson,60+,2013ANDE01,2:04.20,2:44.19,1:55.87,1:55.87,2:14.75,https://www.facebook.com/events/1347875969094200/permalink/1350116248870172,
Toby Chamberlain,50+,2022CHAM03,2:34.63,DNF,2:52.88,2:34.63,DNF,https://www.facebook.com/events/1347875969094200/permalink/1354860868395710,
