Name,Age,WCA ID,Solve 1,Solve 2,Solve 3,Solve 4,Solve 5,Best,Average,Link,Comment
Pete Lee,40+,2018LEEP04,1:35.63,1:50.57,1:42.75,2:03.07,1:42.48,1:35.63,1:45.27,https://www.facebook.com/events/892899002359105/permalink/901391978176474,
Eric Dodson,50+,2021DODS01,2:57.78,2:27.35,3:03.38,DNS,DNS,2:27.35,2:49.50,https://www.facebook.com/events/892899002359105/permalink/902201954762143,
Lisa Kucala,60+,2019KUCA01,2:54.55,3:11.83,3:01.21,DNS,DNS,2:54.55,3:02.53,https://www.facebook.com/events/892899002359105/permalink/902300144752324,
