Name,Age,WCA ID,Solve 1 12,Solve 2 12,Solve 3 12,Solve 4 10,Solve 5 10,Best,Average,Link,Comment
Enrymar Cisneros,40+,2013CISN01,14.22,11.71,12.54,12.49,18.93,11.71,13.08,https://www.facebook.com/events/1935597367318690/permalink/1939976010214159,
Shen Flindell,50+,2023FLIN02,13.50,12.68,19.82,13.11,11.48,11.48,13.10,https://www.facebook.com/events/1935597367318690/permalink/1946192982925795,
Pete Lee,40+,2018LEEP04,17.11,22.70,16.20,14.02,15.13,14.02,16.15,https://www.facebook.com/events/1935597367318690/permalink/1940693700142390,
