Name,Age,WCA ID,Solve 1 3,Solve 2 3,Solve 3 3,Solve 4 3,Solve 5 3,Best,Average,Link,Comment
Daniel Houghton,40+,2016HOUG03,59.41,51.34,52.16,51.22,55.34,51.22,52.95,https://www.facebook.com/events/1255580326038989/permalink/1263291495267872,
Enrymar Cisneros,40+,2013CISN01,58.49,58.15,58.00,55.56,52.76,52.76,57.24,https://www.facebook.com/events/1255580326038989/permalink/1259646762299012,
Shen Flindell,50+,2023FLIN02,1:00.97,58.77,1:10.12,50.78,55.10,50.78,58.28,https://www.facebook.com/events/1255580326038989/permalink/1264900925106929,
