Name,Age,WCA ID,Solve 1,Solve 2,Solve 3,Best,Average,Link,Comment
Daniel Houghton,40+,2016HOUG03,3:41.55,4:25.20,3:34.23,3:34.23,3:53.66,https://www.facebook.com/events/1273456476928238/permalink/1277525919854627,
Chris Looney,<40,2022LOON02,4:02.86,3:53.89,4:13.47,3:53.89,4:03.41,https://www.facebook.com/chris.looney/videos/238961431868334,
