Name,Age,WCA ID,Solve 1,Solve 2,Solve 3,Solve 4,Solve 5,Best,Average,Link,Comment
Gordon Holey,40+,2021HOLE01,55.46,58.66,52.46,DNS,DNS,52.46,55.53,https://www.facebook.com/766997877/videos/205115275479129,
