Name,Age,WCA ID,Solve 1,Solve 2,Solve 3,Solve 4,Solve 5,Best,Average,Link,Comment
Greg Simmons,<40,,8.73,12.24,7.74,9.72,7.04,7.04,8.73,https://www.facebook.com/61305327/videos/10102435107362734,Getting closer to a sub 7 in a weekly comp
Fumiki Koseki,40+,2005KOSE01,11.78,13.00,11.62,18.91,10.74,10.74,12.13,https://www.facebook.com/events/430051568136756/permalink/434358744372705,
Lisa Kucala,50+,2019KUCA01,17.58,18.82,17.31,20.47,16.81,16.81,17.90,https://www.facebook.com/events/430051568136756/permalink/434458717696041,
