Name,Age,WCA ID,Solve 1,Solve 2,Solve 3,Best,Average,Link,Comment
Richard Taylor,50+,2015TAYL04,40,39,37,37,38.67,https://www.facebook.com/events/1122138365677115/permalink/1124302532127365,
Andy Nicholls,40+,2015NICH04,55,38,42,38,45.00,https://www.facebook.com/events/1122138365677115/permalink/1124964752061143,
Kristina Lim,50+,2022LIMK02,47,32,DNF,32,DNF,https://www.facebook.com/events/1122138365677115/permalink/1127838861773732,
Anthony Rochester,40+,2019ROCH03,DNF,37,35,35,DNF,https://www.facebook.com/events/1122138365677115/permalink/1125557592001859,
