Name,Age,WCA ID,Solve 1,Solve 2,Solve 3,Solve 4,Solve 5,Best,Average,Link,Comment
Mickey Doyle,50+,2021DOYL02,1:11.24,35.40,1:03.18,1:52.88,1:07.30,35.40,1:07.24,https://www.facebook.com/events/838099921518555/permalink/845704680758079,
Kristina Lim,50+,2022LIMK02,1:13.17,55.39,1:31.89,DNS,DNS,55.39,1:13.48,https://www.facebook.com/1045330593/videos/1185149402684071,
