Name,Age,WCA ID,Solve 1,Solve 2,Solve 3,Best,Average,Link,Comment
Glyn Brown,40+,2023BROW47,3:09.70,2:52.58,3:05.05,2:52.58,3:02.44,https://www.facebook.com/events/476090921456450/permalink/481792350886307,
Daniel Houghton,40+,2016HOUG03,3:09.46,3:25.73,3:01.85,3:01.85,3:12.35,https://www.facebook.com/events/476090921456450/permalink/483897934009082,
Pete Lee,40+,2018LEEP04,3:24.05,3:51.22,3:33.50,3:24.05,3:36.26,https://www.facebook.com/events/476090921456450/permalink/483926387339570,
