Name,Age,WCA ID,Solve 1,Solve 2,Solve 3,Solve 4,Solve 5,Best,Average,Link,Comment
Fumiki Koseki,40+,2005KOSE01,7.45,9.80,5.37,6.28,5.37,5.37,6.37,https://www.facebook.com/events/365989921479949/permalink/371500104262264,
Enrymar Cisneros,<40,2013CISN01,9.26,8.78,9.36,8.49,6.08,6.08,8.84,https://www.facebook.com/events/365989921479949/permalink/371437420935199,
Daniel Smith,50+,2018SMIT42,9.14,9.52,8.79,12.44,8.17,8.17,9.15,https://www.facebook.com/events/365989921479949/permalink/371466237598984,
Ed Connell,<40,2018CONN04,12.60,13.85,11.75,8.61,11.08,8.61,11.81,https://www.facebook.com/events/365989921479949/permalink/370930140985927,
