Name,Age,WCA ID,Solve 1,Solve 2,Solve 3,Best,Average,Link,Comment
Chris Hardwick,<40,2003HARD01,5:32.33,6:26.21,7:43.85,5:32.33,6:34.13,https://www.facebook.com/events/1046370112467687/permalink/1048651352239563,"Glad to get a mean, and a seniors comp new pb mean!"
Jae Park,40+,2015PARK24,6:04.40,DNF,5:36.93,5:36.93,DNF,https://www.facebook.com/events/1046370112467687/permalink/1046998639071501,
