Name,Age,WCA ID,Solve 1 9,Solve 2 9,Solve 3 9,Solve 4 7,Solve 5 7,Best,Average,Link,Comment
Shen Flindell,50+,2023FLIN02,6.72,12.56,9.67,6.58,8.60,6.58,8.33,https://www.facebook.com/events/2266467350555819/permalink/2268229540379600,
Veronika Rose,40+,2024ROSE02,9.63,9.38,13.63,10.07,11.02,9.38,10.24,https://www.facebook.com/events/2266467350555819/permalink/2277194489483105,
Danielle Kay,40+,2023KAYD01,10.60,10.52,12.60,8.11,10.47,8.11,10.53,https://www.facebook.com/events/2266467350555819/permalink/2277177532818134,
Kristina Lim,50+,2022LIMK02,15.88,14.30,39.51,13.80,12.05,12.05,14.66,https://www.facebook.com/events/2266467350555819/permalink/2277781276091093,
