Name,Age,WCA ID,Solve 1 14,Solve 2 14,Solve 3 14,Solve 4 11,Solve 5 11,Best,Average,Link,Comment
Shen Flindell,50+,2023FLIN02,DNF,1:06.86,1:17.80,DNF,55.51,55.51,DNF,https://www.facebook.com/events/984933371126594/permalink/989062570713674,
Toby Chamberlain,50+,2022CHAM03,DNF,1:18.52,DNF,DNF,1:18.05,1:18.05,DNF,https://www.facebook.com/events/984933371126594/permalink/993629373590327,
Veronika Rose,40+,2024ROSE02,2:23.42,DNF,1:53.33,DNF,2:15.71,1:53.33,DNF,https://www.facebook.com/events/984933371126594/permalink/994786490141282,
Fred Johnson,<40,2006JOHN01,DNF,2:20.76,2:23.97,DNF,DNF,2:20.76,DNF,https://www.facebook.com/frederick.g.johnson/videos/1694035635072534,
Daniel Houghton,40+,2016HOUG03,DNF,DNF,DNF,DNF,2:33.31,2:33.31,DNF,https://www.facebook.com/events/984933371126594/permalink/990997900520141,
