Name,Age,WCA ID,Solve 1 3,Solve 2 3,Solve 3 3,Solve 4 3,Solve 5 3,Best,Average,Link,Comment
Daniel Houghton,40+,2016HOUG03,53.82,54.04,52.89,51.81,1:07.44,51.81,53.58,https://www.facebook.com/events/36534544556161277/permalink/36704021162546948,
Shen Flindell,50+,2023FLIN02,50.38,56.88,59.53,52.21,56.20,50.38,55.10,https://www.facebook.com/events/36534544556161277/permalink/36654591380823260,
Lino Nicola Grasso,40+,2023GRAS03,1:00.94,1:03.32,1:07.93,1:10.30,1:08.57,1:00.94,1:06.61,https://www.facebook.com/events/36534544556161277/permalink/36744035941878803,
Brad Deegan,40+,2023DEEG01,1:25.26,1:30.83,1:38.03,1:29.78,1:22.27,1:22.27,1:28.62,https://www.facebook.com/events/36534544556161277/permalink/36682729284676136,
Gabriele Bellan,40+,2025BELL01,1:48.84,1:50.38,2:19.70,DNS,DNS,1:48.84,1:59.64,https://www.facebook.com/events/36534544556161277/permalink/36637868045828927,
