Name,Age,WCA ID,Solve 1 2,Solve 2 2,Solve 3 2,Solve 4 2,Solve 5 2,Best,Average,Link,Comment
Fred Johnson,<40,2006JOHN01,27.15,16.89,15.54,18.26,15.29,15.29,16.90,https://www.facebook.com/frederick.g.johnson/videos/1008603705056660,
Daniel Houghton,40+,2016HOUG03,16.35,14.19,14.09,23.66,36.43,14.09,18.07,https://www.facebook.com/events/2011526746138931/permalink/2017478262210446,
Toby Chamberlain,50+,2022CHAM03,18.37,16.86,18.55,19.15,17.60,16.86,18.17,https://www.facebook.com/events/2011526746138931/permalink/2021626711795601,
Shen Flindell,50+,2023FLIN02,13.88,23.47,17.80,21.40,20.05,13.88,19.75,https://www.facebook.com/events/2011526746138931/permalink/2019857045305901,
Veronika Rose,40+,2024ROSE02,23.57,23.43,26.10,21.87,21.85,21.85,22.95,https://www.facebook.com/events/2011526746138931/permalink/2021090195182586,
Gabriele Bellan,40+,2025BELL01,27.96,22.43,22.83,22.80,23.36,22.43,23.00,https://www.facebook.com/events/2011526746138931/permalink/2015050889119850,
Danielle Kay,40+,2023KAYD01,20.84,23.38,21.60,26.19,25.08,20.84,23.35,https://www.facebook.com/events/2011526746138931/permalink/2020156528609286,
Brad Deegan,40+,2023DEEG01,24.92,25.27,26.43,23.18,29.47,23.18,25.54,https://www.facebook.com/events/2011526746138931/permalink/2016663558958583,
Kristina Lim,50+,2022LIMK02,31.15,28.28,30.38,40.41,57.18,28.28,33.98,https://www.facebook.com/events/2011526746138931/permalink/2022401501718122,
