Name,Age,WCA ID,Solve 1 11,Solve 2 11,Solve 3 11,Solve 4 9,Solve 5 9,Best,Average,Link,Comment
Lino Nicola Grasso,40+,2023GRAS03,35.86,27.40,38.56,DNF,29.29,27.40,34.57,https://www.facebook.com/events/2266467350555819/permalink/2274135096455711,
Shen Flindell,50+,2023FLIN02,29.31,1:16.19,56.86,1:01.18,34.49,29.31,50.84,https://www.facebook.com/events/2266467350555819/permalink/2270119190190635,
Brad Deegan,40+,2023DEEG01,43.65,1:07.92,57.04,44.15,1:09.58,43.65,56.37,https://www.facebook.com/events/2266467350555819/permalink/2271885483347339,
