Name,Age,WCA ID,Solve 1,Solve 2,Solve 3,Solve 4,Solve 5,Best,Average,Link,Comment
Enrymar Cisneros,<40,2013CISN01,1:30.31,1:35.12,1:24.15,1:23.29,1:30.83,1:23.29,1:28.43,https://www.facebook.com/events/749806039307047/permalink/754004928887158,
Konsta Jukka,40+,2008JUKK01,1:34.51,1:53.56,1:29.46,1:34.59,1:48.97,1:29.46,1:39.36,https://www.facebook.com/events/749806039307047/permalink/753823152238669,
Fumiki Koseki,40+,2005KOSE01,1:49.11,1:40.50,1:40.59,DNF,1:29.26,1:29.26,1:43.40,https://www.facebook.com/events/749806039307047/permalink/753680098919641,
Geoff Hartnell,40+,2017HART06,1:55.42,1:46.84,1:58.88,1:45.12,1:41.14,1:41.14,1:49.13,https://www.facebook.com/events/749806039307047/permalink/753825825571735,
