Name,Age,WCA ID,Solve 1 11,Solve 2 11,Solve 3 11,Solve 4 9,Solve 5 9,Best,Average,Link,Comment
Shen Flindell,50+,2023FLIN02,30.08,39.36,42.99,34.29,1:18.14,30.08,38.88,https://www.facebook.com/events/1949568709021134/permalink/1953595291951809,
