Name,Age,WCA ID,Solve 1 3,Solve 2 3,Solve 3 3,Solve 4 3,Solve 5 3,Best,Average,Link,Comment
Shen Flindell,50+,2023FLIN02,55.08,57.73,1:02.72,55.99,50.65,50.65,56.27,https://www.facebook.com/events/1215939800337613/permalink/1224479432816983,
Daniel Houghton,40+,2016HOUG03,54.66,53.63,53.33,1:16.31,1:01.78,53.33,56.69,https://www.facebook.com/events/1215939800337613/permalink/1220685703196356,
Glyn Brown,40+,2023BROW47,58.66,1:04.70,57.57,51.54,59.49,51.54,58.57,https://www.facebook.com/events/1215939800337613/permalink/1224898149441778,
Danielle Kay,40+,2023KAYD01,1:22.54,1:25.76,1:33.50,1:42.10,1:36.59,1:22.54,1:31.95,https://www.facebook.com/events/1215939800337613/permalink/1223974146200845,
Joe Kucala,60+,2022KUCA01,2:49.06,3:11.18,DNS,DNS,DNS,2:49.06,DNF,https://www.facebook.com/events/1215939800337613/permalink/1219652093299717,
