Name,Age,WCA ID,Solve 1 10,Solve 2 10,Solve 3 10,Solve 4 8,Solve 5 8,Best,Average,Link,Comment
Danielle Kay,40+,2023KAYD01,9.64,11.96,10.68,8.90,8.71,8.71,9.74,https://www.facebook.com/events/1949568709021134/permalink/1957547641556574,
Shen Flindell,50+,2023FLIN02,15.15,9.52,13.20,10.61,12.25,9.52,12.02,https://www.facebook.com/events/1949568709021134/permalink/1958820111429327,
Joe Kucala,60+,2022KUCA01,17.84,12.06,14.68,13.59,14.33,12.06,14.20,https://www.facebook.com/events/1949568709021134/permalink/1953454428632562,
