Name,Age,WCA ID,Solve 1 4,Solve 2 4,Solve 3 4,Solve 4 4,Solve 5 4,Best,Average,Link,Comment
Glyn Brown,40+,2023BROW47,1:35.29,1:28.89,1:26.86,1:30.72,1:26.92,1:26.86,1:28.84,https://www.facebook.com/events/1215939800337613/permalink/1218621523402774,
Daniel Houghton,40+,2016HOUG03,1:28.96,1:25.53,1:31.00,1:40.48,1:38.95,1:25.53,1:32.97,https://www.facebook.com/events/1215939800337613/permalink/1220686153196311,
Shen Flindell,50+,2023FLIN02,1:50.44,1:41.20,2:01.78,1:40.54,1:32.35,1:32.35,1:44.06,https://www.facebook.com/events/1215939800337613/permalink/1224456819485911,
Pete Lee,40+,2018LEEP04,1:52.00,2:01.00,1:51.53,1:44.51,1:50.75,1:44.51,1:51.43,https://www.facebook.com/events/1215939800337613/permalink/1219343003330626,
Danielle Kay,40+,2023KAYD01,2:58.70,2:44.19,2:30.89,DNS,DNS,2:30.89,2:44.59,https://www.facebook.com/events/1215939800337613/permalink/1223969746201285,
Joe Kucala,60+,2022KUCA01,9:11.18,9:40.87,DNS,DNS,DNS,9:11.18,DNF,https://www.facebook.com/events/1215939800337613/permalink/1219686986629561,
