Name,Age,WCA ID,Solve 1,Solve 2,Solve 3,Best,Average,Link,Comment
David Roche,50+,2014ROCH07,24,24,30,24,26.00,https://www.facebook.com/events/481498517057319/permalink/483043806902790,
Shawn Boucké,<40,2016BOUC01,28,DNS,DNS,28,DNF,https://www.facebook.com/events/481498517057319/permalink/490090509531453,
