Name,Age,WCA ID,Solve 1,Solve 2,Solve 3,Best,Average,Link,Comment
Jae Park,40+,2015PARK24,53.44,DNF,DNF,53.44,DNF,https://www.facebook.com/events/341866283526200/permalink/342856113427217,
Chris Hardwick,<40,2003HARD01,1:29.12,DNF,1:59.28,1:29.12,DNF,https://www.facebook.com/events/341866283526200/permalink/346997876346374,
Huy Nguyen,40+,2019NGUY29,1:53.12,1:58.43,2:06.28,1:53.12,1:59.28,https://www.facebook.com/events/341866283526200/permalink/346990013013827,
Anthony Rochester,40+,2019ROCH03,DNF,DNF,DNF,DNF,DNF,https://www.facebook.com/events/341866283526200/permalink/343783966667765,
