Name,Age,WCA ID,Solve 1,Solve 2,Solve 3,Best,Average,Link,Comment
Jae Park,40+,2015PARK24,DNF,DNF,6:45.13,6:45.13,DNF,https://www.facebook.com/events/341866283526200/permalink/345037999875695,
Chris Hardwick,<40,2003HARD01,7:29.68,8:21.35,DNF,7:29.68,DNF,https://www.facebook.com/events/341866283526200/permalink/344920526554109,Solid sub-8
