Name,Age,WCA ID,Solve 1,Solve 2,Solve 3,Best,Average,Link,Comment
Ed Connell,<40,2018CONN04,DNF,3:18.22,4:10.04,3:18.22,DNF,https://www.facebook.com/events/3187006381570475/permalink/3191037361167377,
Toby Chamberlain,40+,,DNF,DNF,DNF,DNF,DNF,https://www.facebook.com/events/3187006381570475/permalink/3197379087199871,"First ever attempt, epic fail 🙂"
