Name,Age,WCA ID,Solve 1,Solve 2,Solve 3,Solve 4,Solve 5,Best,Average,Link,Comment
Dan Smith,50+,2018SMIT42,24.47,23.82,25.90,30.87,27.87,23.82,26.08,https://www.facebook.com/events/424084876660275/permalink/431549552580474,
Mickey Doyle,50+,2021DOYL02,31.64,35.90,35.03,28.58,34.16,28.58,33.61,https://www.facebook.com/events/424084876660275/permalink/429644826104280,
Lisa Kucala,50+,2019KUCA01,1:02.82,52.98,52.53,49.23,59.73,49.23,55.08,https://www.facebook.com/events/424084876660275/permalink/431941549207941,
