Name,Age,WCA ID,Solve 1,Solve 2,Solve 3,Solve 4,Solve 5,Best,Average,Link,Comment
Lisa Kucala,50+,2019KUCA01,10.76,9.58,9.23,10.32,10.72,9.23,10.21,https://www.facebook.com/events/424084876660275/permalink/430196852715744,
Mickey Doyle,50+,2021DOYL02,DNF,14.98,15.26,14.66,18.26,14.66,16.17,https://www.facebook.com/events/424084876660275/permalink/429644882770941,
Kristina Lim,50+,2022LIMK02,17.64,15.53,14.66,17.42,19.21,14.66,16.86,https://www.facebook.com/1045330593/videos/394931330100548,
Daniel Houghton,40+,2016HOUG03,20.85,19.05,17.50,15.01,16.91,15.01,17.82,https://www.facebook.com/events/424084876660275/permalink/431793925889370,
Joe Kucala,60+,2022KUCA01,18.91,19.62,19.86,18.11,18.91,18.11,19.15,https://www.facebook.com/events/424084876660275/permalink/427896016279161,
Dan Smith,50+,2018SMIT42,25.92,24.56,21.10,18.88,23.43,18.88,23.03,https://www.facebook.com/events/424084876660275/permalink/431549552580474,
