Name,Age,WCA ID,Solve 1,Solve 2,Solve 3,Best,Average,Link,Comment
Grzegorz Pacewicz,40+,,27,25,27,25,26.33,https://www.facebook.com/events/382724596896965/permalink/383673696802055,
Shawn Boucké,<40,2016BOUC01,DNF,26,23,23,DNF,https://www.facebook.com/events/382724596896965/permalink/385869249915833,
Ed Connell,<40,2018CONN04,27,DNS,DNS,27,DNF,https://www.facebook.com/events/382724596896965/permalink/387055616463863,
