Name,Age,WCA ID,Solve 1,Solve 2,Solve 3,Solve 4,Solve 5,Best,Average,Link,Comment
Eric Dodson,40+,,15.76,DNF,12.45,16.26,14.14,12.45,15.39,https://www.facebook.com/events/1205858816603137/permalink/1215315748990777,
Lisa Kucala,50+,2019KUCA01,14.72,17.85,25.00,28.52,20.30,14.72,21.05,https://www.facebook.com/events/1205858816603137/permalink/1212337365955282,
JM Tambaoan,40+,,28.75,16.61,29.98,18.65,20.55,16.61,22.65,https://www.facebook.com/events/1205858816603137/permalink/1214797052375980,
Jae Park,50+,2015PARK24,1:09.12,1:16.09,1:00.42,DNF,1:27.01,1:00.42,1:17.40,https://www.facebook.com/events/1205858816603137/permalink/1212320459290306,
