Name,Age,WCA ID,Solve 1,Solve 2,Solve 3,Solve 4,Solve 5,Best,Average,Link,Comment
Fumiki Koseki,40+,2005KOSE01,3.23,7.35,8.77,7.01,7.86,3.23,7.41,https://www.facebook.com/events/714027339539738/permalink/718660842409721,
Ed Connell,<40,2018CONN04,8.79,16.82,17.16,11.47,13.67,8.79,13.99,https://www.facebook.com/events/714027339539738/permalink/718538322421973,
Greg Simmons,<40,,14.21,16.64,17.64,20.83,15.84,14.21,16.71,https://www.facebook.com/events/714027339539738/permalink/718915689050903,
