Name,Age,WCA ID,Solve 1,Solve 2,Solve 3,Solve 4,Solve 5,Best,Average,Link,Comment
Konsta Jukka,40+,2008JUKK01,22.93,24.87,19.83,24.29,20.03,19.83,22.42,https://www.facebook.com/events/456949201957439/permalink/461685664817126,
Fumiki Koseki,40+,2005KOSE01,27.96,27.60,28.13,30.24,26.51,26.51,27.90,https://www.facebook.com/events/456949201957439/permalink/461347001517659,
Geoff Hartnell,40+,2017HART06,30.21,32.21,31.54,36.76,36.05,30.21,33.27,https://www.facebook.com/events/456949201957439/permalink/461362514849441,
