Name,Age,WCA ID,Solve 1,Solve 2,Solve 3,Best,Average,Link,Comment
Chris Hardwick,<40,2003HARD01,DNF,DNF,11:13.56,11:13.56,DNF,https://www.facebook.com/events/345183733276011/permalink/346761713118213,I REALLY rushed memo this week. Had some funny distractions from my two sons as well this week!
Jae Park,40+,2015PARK24,22:17.77,DNS,DNS,22:17.77,DNF,https://www.facebook.com/events/345183733276011/permalink/346112609849790,
