Name,Age,WCA ID,Solve 1,Solve 2,Solve 3,Best,Average,Link,Comment
Ben Coppin,40+,2013COPP01,27,31,28,27,28.67,https://www.facebook.com/events/177058757615887/permalink/178127077509055,
Shawn Boucké,<40,2016BOUC01,31,32,32,31,31.67,https://www.facebook.com/events/177058757615887/permalink/181534687168294,
Yi-Wei Chen,40+,2020CHEN34,52,35,DNF,35,DNF,https://www.facebook.com/events/177058757615887/permalink/183026737019089,
Anthony Rochester,40+,2019ROCH03,48,DNS,DNS,48,DNF,https://www.facebook.com/events/177058757615887/permalink/181095203878909,
