Name,Age,WCA ID,Solve 1,Solve 2,Solve 3,Best,Average,Link,Comment
Jae Park,50+,2015PARK24,DNF,5:32.69,DNS,5:32.69,DNF,https://www.facebook.com/events/300400098120799/permalink/302529661241176,
Anthony Rochester,40+,2019ROCH03,DNF,DNF,9:22.30,9:22.30,DNF,https://www.facebook.com/events/300400098120799/permalink/303569411137201,4bld overall pb
Ed Connell,<40,2018CONN04,20:04.82,DNS,DNS,20:04.82,DNF,https://www.facebook.com/events/300400098120799/permalink/303820197778789,Woohoo!
