Name,Age,WCA ID,Solve 1,Solve 2,Solve 3,Solve 4,Solve 5,Best,Average,Link,Comment
Eric Dodson,40+,2021DODS01,9.51,14.41,12.65,9.77,4.34,4.34,10.64,https://www.facebook.com/events/1077792383124606/permalink/1082407352663109,
Dan Smith,50+,2018SMIT42,19.13,18.45,20.65,32.95,16.19,16.19,19.41,https://www.facebook.com/events/1077792383124606/permalink/1086758255561352,
Mickey Doyle,40+,2021DOYL02,26.06,21.63,25.26,45.29,16.87,16.87,24.32,https://www.facebook.com/events/1077792383124606/permalink/1086321458938365,
